"CommandName","CenterName","Date","Cause","Location","Distress","External.factors","Personal.Illness","Overview","total.Humi","total.temp","total.wind","total.rain","total.dew","total.snow"
"119특수구조단","119특수구조대","2014050518","산악기타","산기타","조난","","","산악구조대 요구조자와 전화연결한 바 등산로상에 있는걸로 확인하고 길안내를 통해 경찰산악구조대 초소까지 안내후 경찰산악구조대에 인계확인후 귀소함","37.75","10.45","4.25","0","-0.725","0"
"119특수구조단","119특수구조대","2014050518","일반조난","산기타","조난","","","산악구조대 요구조자와 전화연결한 바 등산로상에 있는걸로 확인하고 길안내를 통해 경찰산악구조대 초소까지 안내후 경찰산악구조대에 인계확인후 귀소함","37.75","10.45","4.25","0","-0.725","0"
"119특수구조단","119특수구조대","2014050614","산악기타","산기타","조난","외부요인","","도산100및핸들러현장 도착 후 환자평가 실시하며 산소공급및 보온조치, 편안한 자세 유지하며 계속적인 맥박 모니터링, 항공대 헬기에 인계 후 이상없이 귀대함.","28.5","15.75","2.75","0","-0.05","0"
"119특수구조단","119특수구조대","2014050614","개인(급.만성)질환","산기타","조난","외부요인","","도산100및핸들러현장 도착 후 환자평가 실시하며 산소공급및 보온조치, 편안한 자세 유지하며 계속적인 맥박 모니터링, 항공대 헬기에 인계 후 이상없이 귀대함.","28.5","15.75","2.75","0","-0.05","0"
"119특수구조단","119특수구조대","2014050711","개인(급.만성)질환","산기타","조난","외부요인","","현장이동중 소방헬기 요청함. 현장도착전 경찰구조대가 도착하여 CPR 및 AED 실시함. 현장도착하여 소방헬기 유도 및 CPR/AED 한바 의식,호흡,의식 없음. 들것이용하여 요구조자를 호이스트 인계후 귀대함","31.25","16.225","2.8","0","1.2","0"
"119특수구조단","119특수구조대","2014050711","산악기타","산기타","조난","외부요인","","현장이동중 소방헬기 요청함. 현장도착전 경찰구조대가 도착하여 CPR 및 AED 실시함. 현장도착하여 소방헬기 유도 및 CPR/AED 한바 의식,호흡,의식 없음. 들것이용하여 요구조자를 호이스트 인계후 귀대함","31.25","16.225","2.8","0","1.2","0"
"119특수구조단","119특수구조대","2014050713","암벽등반","산기타","조난","","","현장이동중 도봉산경찰구조대가 선착하여 응급처치 및 헬기요청하여 헬기유도 및 안전조치 완료후 귀대함","25","18.15","3.325","0","0.35","0"
"119특수구조단","119특수구조대","2014050713","산악기타","산기타","조난","","","현장이동중 도봉산경찰구조대가 선착하여 응급처치 및 헬기요청하여 헬기유도 및 안전조치 완료후 귀대함","25","18.15","3.325","0","0.35","0"
"119특수구조단","119특수구조대","2014051013","산악기타","산기타","","외부요인","","도산100 현장도착 후 요구조자 부상부위 확인한바 두부 열상 4cm 이상, 지혈되었으나 부종이 심함. 좌측 무릎 찰과상 등 응급처치 후 안전하게 부축하산, 구급대에 인계함.","27.75","22.55","1.875","0","5.375","0"
"119특수구조단","119특수구조대","2014051013","실족추락","산기타","","외부요인","","도산100 현장도착 후 요구조자 부상부위 확인한바 두부 열상 4cm 이상, 지혈되었으나 부종이 심함. 좌측 무릎 찰과상 등 응급처치 후 안전하게 부축하산, 구급대에 인계함.","27.75","22.55","1.875","0","5.375","0"
"119특수구조단","119특수구조대","2014051111","산악기타","산기타","","외부요인","","산악구조대 현장도착한 바 요구조자 오른쪽 발목 통증호소하여 부목 및 붕대 이용하여 응급처치 후 산악용들것 이용하여 하산후 구급대 인계 후 귀소함","36.25","17.25","3.375","0","5.05","0"
"119특수구조단","119특수구조대","2014051111","실족추락","산기타","","외부요인","","산악구조대 현장도착한 바 요구조자 오른쪽 발목 통증호소하여 부목 및 붕대 이용하여 응급처치 후 산악용들것 이용하여 하산후 구급대 인계 후 귀소함 ","36.25","17.25","3.375","0","5.05","0"
"119특수구조단","119특수구조대","2014051113","실족추락","산기타","","외부요인","","산악구조대 현장도착한 바 요구조자 안면부 열상입고 가슴통증느끼는 상황으로 안면부 소독실시후 산악용들것 이용 도선사로 하산하여 구급대 인계 후 귀소함","37.75","19.3","2.675","0","7.575","0"
"119특수구조단","119특수구조대","2014051113","산악기타","산기타","","외부요인","","산악구조대 현장도착한 바 요구조자 안면부 열상입고 가슴통증느끼는 상황으로 안면부 소독실시후 산악용들것 이용 도선사로 하산하여 구급대 인계 후 귀소함","37.75","19.3","2.675","0","7.575","0"
"119특수구조단","119특수구조대","2014051117","산악기타","산기타","","","","산악구조대현장도착한 바 선착한 경찰산악구조대에서 응급처치 실시하였고 산악용들것이용하여 하산 후 구급대에 인계함","41","19.4","1.975","0","8.9","0"
"119특수구조단","119특수구조대","2014051117","실족추락","산기타","","","","산악구조대현장도착한 바 선착한 경찰산악구조대에서 응급처치 실시하였고 산악용들것이용하여 하산 후 구급대에 인계함","41","19.4","1.975","0","8.9","0"
"119특수구조단","119특수구조대","2014051711","개인(급.만성)질환","산기타","조난","","개인질환","산악구조대 현장 도착하여 최초 사.김덕교 심장마사지실시하였고 뒤이어 사.이민규 AED패치부착후 분석한바 무반응증으로 소방사 옥승민과 교대로 CPR 지속적으로 실시하였고 항공대 호이스트 이용하여 인계후 귀소함.","50.25","20.5","1.225","0","11.8","0"
"119특수구조단","119특수구조대","2014051711","산악기타","산기타","조난","","개인질환","산악구조대 현장 도착하여 최초 사.김덕교 심장마사지실시하였고 뒤이어 사.이민규 AED패치부착후 분석한바 무반응증으로 소방사 옥승민과 교대로 CPR 지속적으로 실시하였고 항공대 호이스트 이용하여 인계후 귀소함.","50.25","20.5","1.225","0","11.8","0"
"119특수구조단","119특수구조대","2014051814","산악기타","산기타","","외부요인","","도산100및핸들러출동, 부상상태 평가후 현장응급처치 실시 후 들것이용 안전하게 하산, 구급대에 인계함. 15:49 도봉산 보문능선 상 식중독 증세 환자 발생장소로 현장이동함.","31","23.575","1.375","0","8","0"
"119특수구조단","119특수구조대","2014051814","실족추락","산기타","","외부요인","","도산100및핸들러출동, 부상상태 평가후 현장응급처치 실시 후 들것이용 안전하게 하산, 구급대에 인계함. 15:49 도봉산 보문능선 상 식중독 증세 환자 발생장소로 현장이동함.","31","23.575","1.375","0","8","0"
"119특수구조단","119특수구조대","2014051815","산악기타","산기타","조난","","","현장도착 후 경찰산악구조대와 함께 요구조자 응급처치하여 소방항공대 헬기이용하여 병원 이송조치 후 안전귀대함.","29","24.2","1.35","0","7.425","0"
"119특수구조단","119특수구조대","2014051815","실족추락","산기타","조난","","","현장도착 후 경찰산악구조대와 함께 요구조자 응급처치하여 소방항공대 헬기이용하여 병원 이송조치 후 안전귀대함.","29","24.2","1.35","0","7.425","0"
"119특수구조단","119특수구조대","2014051815","개인(급.만성)질환","산기타","조난","외부요인","","도산100 출동하여 환자평가 실시, BP 160이상 및 주호소 증상이 중독 의심되어 준긴급상황으로 판단, 항공대 헬기 지원요청하여 인계 후 하산함.","29","24.2","1.35","0","7.425","0"
"119특수구조단","119특수구조대","2014051815","산악기타","산기타","조난","외부요인","","도산100 출동하여 환자평가 실시, BP 160이상 및 주호소 증상이 중독 의심되어 준긴급상황으로 판단, 항공대 헬기 지원요청하여 인계 후 하산함.","29","24.2","1.35","0","7.425","0"
"119특수구조단","119특수구조대","2014052414","산악기타","산기타","조난","","","도산100 6명 현장 출동 중 신고자와 통화한 바 신발화끈으로 고정하는 등 자력하산 가능함 확인 후 귀대함.","44.75","25.5","1.175","0","14.9","0"
"119특수구조단","119특수구조대","2014052414","산악기타","산기타","조난","","","도산100 6명 현장 출동 중 신고자와 통화한 바 신발화끈으로 고정하는 등 자력하산 가능함 확인 후 귀대함.","44.75","25.5","1.175","0","14.9","0"
"119특수구조단","119특수구조대","2014052417","산악기타","산기타","","","","청룡사 절터 부00000000000000000000 [","63","21.35","2.975","0","17.5","0"
"119특수구조단","119특수구조대","2014052417","실족추락","산기타","","","","청룡사 절터 부00000000000000000000 [  ","63","21.35","2.975","0","17.5","0"
"119특수구조단","119특수구조대","2014052422","개인(급.만성)질환","산기타","조난","","개인질환","도산100,특수200,300호는 수락산 성림아파트 방향으로 이동 중 경찰차량에 탔던 1인이 내려 방금119에 신고했다고 하여 전화번호 조회한바 일치하고 내용을 물으니 친구 어머니가 발작증세를 일으켜 전화했고 요구조자는 골목길 위로 올라간 상태. 골목길 위로 올라가서 요구조자와 요구조자남편과 상황을 설명듣고 일단 현재 안정된 상태고 경찰서로 가서 자녀상태를 확인 후 이상이 있을 시 119에 신고하여 조치받기로 하고 경찰에 인계하고 귀소함.","72","18.1","2.775","0","15.4","0"
"119특수구조단","119특수구조대","2014052422","산악기타","산기타","조난","","개인질환","도산100,특수200,300호는 수락산 성림아파트 방향으로 이동 중 경찰차량에 탔던 1인이 내려 방금119에 신고했다고 하여 전화번호 조회한바 일치하고 내용을 물으니 친구 어머니가 발작증세를 일으켜 전화했고 요구조자는 골목길 위로 올라간 상태. 골목길 위로 올라가서 요구조자와 요구조자남편과 상황을 설명듣고 일단 현재 안정된 상태고 경찰서로 가서 자녀상태를 확인 후 이상이 있을 시 119에 신고하여 조치받기로 하고 경찰에 인계하고 귀소함.","72","18.1","2.775","0","15.4","0"
"119특수구조단","119특수구조대","2014052511","산악기타","산기타","조난","외부요인","","현장도착전 경찰구조대 및 국립공원구조대 선착한 상황으로, 구조대 도착하여 협동으로 요구조자를 들것을 이용하여 안전한 곳으로 이송후, 환자평가 및 응급처치를 재실시함. 요구조자를 마당바위로 들것이송한후 소방호이스트에 요구조자 인계함.","47","21.275","2.375","0","12.475","0"
"119특수구조단","119특수구조대","2014052511","암벽등반","산기타","조난","외부요인","","현장도착전 경찰구조대 및 국립공원구조대 선착한 상황으로, 구조대 도착하여 협동으로 요구조자를 들것을 이용하여 안전한 곳으로 이송후, 환자평가 및 응급처치를 재실시함. 요구조자를 마당바위로 들것이송한후 소방호이스트에 요구조자 인계함.","47","21.275","2.375","0","12.475","0"
"119특수구조단","119특수구조대","2014052515","실족추락","산기타","","외부요인","","현장도착하여 요구조자 확인한바 발목부상으로 부종이 있어, 응급처치 후 산악용들것을 이용하여 도봉서원터로 안전이송하여 도봉구급대에 인계함","79","18.45","1.275","0","17.675","0"
"119특수구조단","119특수구조대","2014052515","산악기타","산기타","","외부요인","","현장도착하여 요구조자 확인한바 발목부상으로 부종이 있어, 응급처치 후 산악용들것을 이용하여 도봉서원터로 안전이송하여 도봉구급대에 인계함","79","18.45","1.275","0","17.675","0"
"119특수구조단","119특수구조대","2014052719","산악기타","산기타","조난","","","도산100및 핸들러 현장도착 후 응급처치 실시, 정상 일대 강풍으로 항공대 헬기 구조작업 불가, 회항함. 만월암 방향 들것이용 하산 중 특수구조대 지원요청함 들것이용 서원터로 안전하게 하산하여 구급대에 인계 후 귀대함.","40.5","23.1","4.2","0","11.8","0"
"119특수구조단","119특수구조대","2014052719","실족추락","산기타","조난","","","도산100및 핸들러 현장도착 후 응급처치 실시, 정상 일대 강풍으로 항공대 헬기 구조작업 불가, 회항함. 만월암 방향 들것이용 하산 중 특수구조대 지원요청함 들것이용 서원터로 안전하게 하산하여 구급대에 인계 후 귀대함.","40.5","23.1","4.2","0","11.8","0"
"119특수구조단","119특수구조대","2014052815","개인(급.만성)질환","산기타","","","","현장이동중, 남양주 구급대에서 선착하여있고, 도산100은 남양주 구조대와 함께 접근중, 남양주구급대에서 요구조자 부축하산가능하다하여 도산100은 요구조자 안전확인후 귀대함.","50","26.125","2.225","0","17.725","0"
"119특수구조단","119특수구조대","2014052815","산악기타","산기타","","","","현장이동중, 남양주 구급대에서 선착하여있고, 도산100은 남양주 구조대와 함께 접근중, 남양주구급대에서 요구조자 부축하산가능하다하여 도산100은 요구조자 안전확인후 귀대함.","50","26.125","2.225","0","17.725","0"
"119특수구조단","119특수구조대","2014053114","일반조난","산기타","","","","둘레길 근처 인명검색 중 인강원 관계자로부터 요구조자가 의정부방향 기도원에서 발견되었고 신변에 이상없다고 하여 귀대함","32.5","30","2.3","0","14.275","0"
"119특수구조단","119특수구조대","2014053114","산악기타","산기타","","","","둘레길 근처 인명검색 중 인강원 관계자로부터 요구조자가 의정부방향 기도원에서 발견되었고 신변에 이상없다고 하여 귀대함","32.5","30","2.3","0","14.275","0"
"119특수구조단","119특수구조대","2014053115","산악기타","산기타","","외부요인","","현장도착하여 확인한바 무릎통증으로 거동불가하여, 응급처치 후 산악용들것을 이용하여 도봉서원터로 이동, 도봉구급대에 요구조자인계함","34.25","29.6","2.625","0","15.25","0"
"119특수구조단","119특수구조대","2014053115","실족추락","산기타","","외부요인","","현장도착하여 확인한바 무릎통증으로 거동불가하여, 응급처치 후 산악용들것을 이용하여 도봉서원터로 이동, 도봉구급대에 요구조자인계함","34.25","29.6","2.625","0","15.25","0"
"119특수구조단","119특수구조대","2014053117","실족추락","산기타","","","","도봉산장부근에서 경잘구조대로부터 요구조자 인계받아, 응급처치 확인 및 들것이용, 도봉산역으로 하산함.요구조자 자차이용귀가토록한 후 귀대함","41","28.025","2.175","0","16.75","0"
"119특수구조단","119특수구조대","2014053117","산악기타","산기타","","","","도봉산장부근에서 경잘구조대로부터 요구조자 인계받아, 응급처치 확인 및 들것이용, 도봉산역으로 하산함.요구조자 자차이용귀가토록한 후 귀대함","41","28.025","2.175","0","16.75","0"
"119특수구조단","119특수구조대","2014060113","암벽등반","산기타","조난","","","산악구조대 현장이동하며 경찰구조대와 무전으로 현장상황 전달받고 헬기지원요청하여 안전하게 헬기인양완료하는 상황 확인후 귀소함.","46","26.375","0.85","0","15.8","0"
"119특수구조단","119특수구조대","2014060113","산악기타","산기타","조난","","","산악구조대 현장이동하며 경찰구조대와 무전으로 현장상황 전달받고 헬기지원요청하여 안전하게 헬기인양완료하는 상황 확인후 귀소함.","46","26.375","0.85","0","15.8","0"
"119특수구조단","119특수구조대","2014060115","실족추락","산기타","","외부요인","","산악구조대 현장도착하여 무선통신봉사단으로부터 요구조자 인계받아 부목 및 압박붕대 이용 응급처치 후 산악용들것이용하여 하산하여 구급대에 인계후 귀소함","43.25","25.725","1.7","0","15.05","0"
"119특수구조단","119특수구조대","2014060115","산악기타","산기타","","외부요인","","산악구조대 현장도착하여 무선통신봉사단으로부터 요구조자 인계받아 부목 및 압박붕대 이용 응급처치 후 산악용들것이용하여 하산하여 구급대에 인계후 귀소함","43.25","25.725","1.7","0","15.05","0"
"119특수구조단","119특수구조대","2014060116","산악기타","산기타","조난","","","산악구조대 현장이동중 신고자와 통화로 현장상황 물어본바 요구조자와 연락이 되어 자력으로 하산하겠다는 내용 확인 후 귀소함.","47.75","25.2","1.375","0","16.025","0"
"119특수구조단","119특수구조대","2014060116","일반조난","산기타","조난","","","산악구조대 현장이동중 신고자와 통화로 현장상황 물어본바 요구조자와 연락이 되어 자력으로 하산하겠다는 내용 확인 후 귀소함.","47.75","25.2","1.375","0","16.025","0"
"119특수구조단","119특수구조대","2014060418","산악기타","산기타","","외부요인","","도봉산 산악경찰대가 실족한 요구조자를 구조하여 대피소에서 특수,도봉산악구조대원에 인계. 요구조자 상태를 살핀 후 콩 들것을 이용하여 요구조자를 도봉산 주차장쪽까지 이송함. 지인들과 함께타고온 차량을 이용하여 병원으로 이송실시 한것을 확인 후 귀소함.","57","21.825","2.7","0","15.575","0"
"119특수구조단","119특수구조대","2014060418","실족추락","산기타","","외부요인","","도봉산 산악경찰대가 실족한 요구조자를 구조하여 대피소에서 특수,도봉산악구조대원에 인계. 요구조자 상태를 살핀 후 콩 들것을 이용하여 요구조자를 도봉산 주차장쪽까지 이송함. 지인들과 함께타고온 차량을 이용하여 병원으로 이송실시 한것을 확인 후 귀소함. ","57","21.825","2.7","0","15.575","0"
"119특수구조단","119특수구조대","2014060712","실족추락","산기타","조난","","","산악구조대 현장이동 중 경찰산악구조대로부터 현장에 도착하여 헬기지원요청하였다는 통보받고 센터로 부터 귀소하라는 상황받고 귀소함.","57.25","24.275","1.4","0","17.5","0"
"119특수구조단","119특수구조대","2014060712","산악기타","산기타","조난","","","산악구조대 현장이동 중 경찰산악구조대로부터 현장에 도착하여 헬기지원요청하였다는 통보받고 센터로 부터 귀소하라는 상황받고 귀소함.","57.25","24.275","1.4","0","17.5","0"
"119특수구조단","119특수구조대","2014060813","산악기타","산기타","조난","외부요인","","산악구조대 현장도착한 바 요구조자 양쪽 다리에 경련이 심하게 있고 저체온증으로 몸을 심하게 떨고 있는 상황. 하지 마사지 실시하고 마른 옷으로 갈아입히고 항공대 지원요청하여 호이스트이용하여 인계 후 귀소함.","62.75","21.85","1.475","0","17.125","0"
"119특수구조단","119특수구조대","2014060813","산악기타","산기타","조난","외부요인","","산악구조대 현장도착한 바 요구조자 양쪽 다리에 경련이 심하게 있고 저체온증으로 몸을 심하게 떨고 있는 상황. 하지 마사지 실시하고 마른 옷으로 갈아입히고 항공대 지원요청하여 호이스트이용하여 인계 후 귀소함.","62.75","21.85","1.475","0","17.125","0"
"119특수구조단","119특수구조대","2014060814","암벽등반","산기타","조난","외부요인","","인수봉아래 오아시스 아래쪽 암벽쪽에 요구조자가 발목염좌인상태. 북한산산악경찰대에서 먼저 선착하여 치료하고 주변에 운행중이던 소방헬기를 이용하여 도봉소방서로 이송조치.특수300호 인원은 북한산악경찰대초소에서 대기.산악경찰대와 무전으로 협의하여 소방헬기를이용하여 이송토록 전하고 소방헬기가 이송하는 것을 확인하고 하산, 귀소함.","65.75","21.475","1.8","0","17.3","0"
"119특수구조단","119특수구조대","2014060814","산악기타","산기타","조난","외부요인","","인수봉아래 오아시스 아래쪽 암벽쪽에 요구조자가 발목염좌인상태. 북한산산악경찰대에서 먼저 선착하여 치료하고 주변에 운행중이던 소방헬기를 이용하여 도봉소방서로 이송조치.특수300호 인원은 북한산악경찰대초소에서 대기.산악경찰대와 무전으로 협의하여 소방헬기를이용하여 이송토록 전하고 소방헬기가 이송하는 것을 확인하고 하산, 귀소함.","65.75","21.475","1.8","0","17.3","0"
"119특수구조단","119특수구조대","2014061112","실족추락","산기타","조난","외부요인","","도산100출동, 현장도착하여 확인한 바 좌측 정강이 부위 골절추정. 응급처치실시하며 항공대 지원요청, 안전하게 헬기 인양 후 귀대함.","64","22.1","1.775","0","17.525","0"
"119특수구조단","119특수구조대","2014061112","산악기타","산기타","조난","외부요인","","도산100출동, 현장도착하여 확인한 바 좌측 정강이 부위 골절추정. 응급처치실시하며 항공대 지원요청, 안전하게 헬기 인양 후 귀대함.","64","22.1","1.775","0","17.525","0"
"119특수구조단","119특수구조대","2014061413","실족추락","산기타","","","","도산100및 핸들러 현장도착시 선착한 경찰산악구조대에서 응급처치 후 하산중인 상황. 인계받아 응급처치 확인 후 들것으로 안전하게 하산함.","58.5","23.175","2.05","0","17.6","0"
"119특수구조단","119특수구조대","2014061413","산악기타","산기타","","","","도산100및 핸들러 현장도착시 선착한 경찰산악구조대에서 응급처치 후 하산중인 상황. 인계받아 응급처치 확인 후 들것으로 안전하게 하산함.","58.5","23.175","2.05","0","17.6","0"
"119특수구조단","119특수구조대","2014061511","개인(급.만성)질환","산기타","조난","","","현장도착 전 소방헬기 도착함. 구조대 현장도착하여 항공대원과 함께 인양작업 및 CPR실시함. 호이스트에 요구조자 인계후 귀대함","63.5","22.775","1.55","0","17.45","0"
"119특수구조단","119특수구조대","2014061511","산악기타","산기타","조난","","","현장도착 전 소방헬기 도착함. 구조대 현장도착하여 항공대원과 함께 인양작업 및 CPR실시함. 호이스트에 요구조자 인계후 귀대함","63.5","22.775","1.55","0","17.45","0"
"119특수구조단","119특수구조대","2014061514","산악기타","산기타","","","","현장도착전 경찰구조대가 선착함. 도봉대피소에서 경찰구조대로부터 요구조자 인계받아 들것이용 서원터로 하산하여 방학구급대에 인계후 귀대함","47.75","25.025","2.35","0","15.3","0"
"119특수구조단","119특수구조대","2014061514","실족추락","산기타","","","","현장도착전 경찰구조대가 선착함. 도봉대피소에서 경찰구조대로부터 요구조자 인계받아 들것이용 서원터로 하산하여 방학구급대에 인계후 귀대함","47.75","25.025","2.35","0","15.3","0"
"119특수구조단","119특수구조대","2014061712","산악기타","산기타","조난","외부요인","","도산100및 핸들러 현장도착 후 확인한바 요구조자 하산 중 6m 정도 낙상으로 두부 출혈과 전신타박상, 허리통증 호소하여 응급처치 실시 후 안전한 곳으로 이동하여 안전하게 항공대 헬기 인계함.","52.75","24.45","0.875","0","16.25","0"
"119특수구조단","119특수구조대","2014061712","실족추락","산기타","조난","외부요인","","도산100및 핸들러 현장도착 후 확인한바 요구조자 하산 중 6m 정도 낙상으로 두부 출혈과 전신타박상, 허리통증 호소하여 응급처치 실시 후 안전한 곳으로 이동하여 안전하게 항공대 헬기 인계함.","52.75","24.45","0.875","0","16.25","0"
"119특수구조단","119특수구조대","2014061718","일반조난","산기타","조난","","","도산100 및 비룡100,핸들러 출동하여 2개조로 수색실시함. 1조:염불사->정상, 2조:학림사->정상 방향 수색하며 요구조자와 통화하여 등산로로 유도, 코끼리바위옆 발견하여 안전하게 동행하산함. 귀소중 당고개역까지 요구조자 인도함.","65.75","22.025","1.95","2.625","19.175","0"
"119특수구조단","119특수구조대","2014061718","산악기타","산기타","조난","","","도산100 및 비룡100,핸들러 출동하여 2개조로 수색실시함. 1조:염불사->정상, 2조:학림사->정상 방향 수색하며 요구조자와 통화하여 등산로로 유도, 코끼리바위옆 발견하여 안전하게 동행하산함. 귀소중 당고개역까지 요구조자 인도함.","65.75","22.025","1.95","2.625","19.175","0"
"119특수구조단","119특수구조대","2014062007","실족추락","산기타","","","","산악구조대차량 이동후 현장에서 방학구급대와 함께 요구조자에 도착하여 구급대직원이 요구조자 응급처치 실시후 소방사 이민규 요구조자를 1인 업기법을 이용 하산하여 구급대 인계후 귀소함.","89.75","19.1","0.9","0","19.175","0"
"119특수구조단","119특수구조대","2014062007","산악기타","산기타","","","","산악구조대차량 이동후 현장에서 방학구급대와 함께 요구조자에 도착하여 구급대직원이 요구조자 응급처치 실시후 소방사 이민규 요구조자를 1인 업기법을 이용 하산하여 구급대 인계후 귀소함.","89.75","19.1","0.9","0","19.175","0"
"119특수구조단","119특수구조대","2014062111","산악기타","산기타","조난","","","현장도착하여 응급처치 및 헬기요청함. 요구조자에게 KED착용시킨후 산악용들것을 이용하여 이동하여 소방헬기호이스트에 요구조자 인계함.","66.25","22.4","1.25","0","18.275","0"
"119특수구조단","119특수구조대","2014062111","산악기타","산기타","조난","","","현장도착하여 응급처치 및 헬기요청함. 요구조자에게 KED착용시킨후 산악용들것을 이용하여 이동하여 소방헬기호이스트에 요구조자 인계함.","66.25","22.4","1.25","0","18.275","0"
"119특수구조단","119특수구조대","2014062117","실족추락","산기타","","","","현장도착하여 응급처치 후 산악용들것을 이용하여 노원골시작점으로 하산함. 도봉구급대에 요구조자 인계후 귀대.","62.75","23.325","1.625","0.25","19.15","0"
"119특수구조단","119특수구조대","2014062117","산악기타","산기타","","","","현장도착하여 응급처치 후 산악용들것을 이용하여 노원골시작점으로 하산함. 도봉구급대에 요구조자 인계후 귀대.","62.75","23.325","1.625","0.25","19.15","0"
"119특수구조단","119특수구조대","2014062211","일반조난","산기타","조난","","","산악구조대현장 도착하여 수색실시와 동시에 요구조자로부터 다른 등산객을 만나 함께 하산중이라는 연락받고 귀소함","62.75","22.4","0.75","0","17.875","0"
"119특수구조단","119특수구조대","2014062211","산악기타","산기타","조난","","","산악구조대현장 도착하여 수색실시와 동시에 요구조자로부터 다른 등산객을 만나 함께 하산중이라는 연락받고 귀소함","62.75","22.4","0.75","0","17.875","0"
"119특수구조단","119특수구조대","2014062214","개인(급.만성)질환","산기타","","","","산악구조대 재난통신봉사단과 연락한 바 항공기 지원요청이 필요하다 판단하여 항공기 요청후 현장 이동상황에서 항공대에서 먼저 현장에 도착하여 구조완료확인후 귀소함.","57.75","25.1","1.075","0","18.65","0"
"119특수구조단","119특수구조대","2014062214","산악기타","산기타","","","","산악구조대 재난통신봉사단과 연락한 바 항공기 지원요청이 필요하다 판단하여 항공기 요청후 현장 이동상황에서 항공대에서 먼저 현장에 도착하여 구조완료확인후 귀소함.","57.75","25.1","1.075","0","18.65","0"
"119특수구조단","119특수구조대","2014062420","일반조난","산기타","","","","현장이동중에 요구조자가 고양방향으로 이동하여 경찰구조대에게 상황인계후 귀대함","72.5","20.35","2.025","0","17.95","0"
"119특수구조단","119특수구조대","2014062420","산악기타","산기타","","","","현장이동중에 요구조자가 고양방향으로 이동하여 경찰구조대에게 상황인계후 귀대함","72.5","20.35","2.025","0","17.95","0"
"119특수구조단","119특수구조대","2014062908","산악기타","산기타","","외부요인","개인질환","현장 도착한바 수락구급대가 도착해있었으며 당뇨가 있으신 분으로 의식은 있으나 횡설수설하여 정확한 의사전달을 못하는 상화응로 산악용들것을 이용하여 안전구조후 구급대 이송함","80","19.35","1.175","0","18.4","0"
"119특수구조단","119특수구조대","2014062908","실족추락","산기타","","외부요인","개인질환","현장 도착한바 수락구급대가 도착해있었으며 당뇨가 있으신 분으로 의식은 있으나 횡설수설하여 정확한 의사전달을 못하는 상화응로 산악용들것을 이용하여 안전구조후 구급대 이송함","80","19.35","1.175","0","18.4","0"
"119특수구조단","119특수구조대","2014062911","실족추락","산기타","","외부요인","","현장도착한바 요구조자는 경미한 머리출혈이 있는상황으로 응급처치후 자력하산 가능하여 안전하게 동행 하산 실시함","62.25","22.35","1.075","0","17.9","0"
"119특수구조단","119특수구조대","2014062911","산악기타","산기타","","외부요인","","현장도착한바 요구조자는 경미한 머리출혈이 있는상황으로 응급처치후 자력하산 가능하여 안전하게 동행 하산 실시함","62.25","22.35","1.075","0","17.9","0"
"119특수구조단","119특수구조대","2014062913","산악기타","산기타","조난","외부요인","","현장도착한바 항공대에서 응급처치중이였으며 요구조자는 두부출혈 및 경추통증, 손발저림을 호소하고 있어 들것을 이용하여 결착 호이스트이용 안전구조함.","60.75","23.1","1.05","0","18.25","0"
"119특수구조단","119특수구조대","2014062913","실족추락","산기타","조난","외부요인","","현장도착한바 항공대에서 응급처치중이였으며 요구조자는 두부출혈 및 경추통증, 손발저림을 호소하고 있어 들것을 이용하여 결착 호이스트이용 안전구조함.","60.75","23.1","1.05","0","18.25","0"
"119특수구조단","119특수구조대","2014062913","산악기타","산기타","","외부요인","","구조낭세트를 구비하여 현장이동. 현장도착하여 요구조자 상태 확인한바 안면부 출혈과 치아앞니 2개 손상이 있음. 요구조자 들것을 이용하여 하산 후 상계6-2호에 인계후 귀소.","60.75","23.1","1.05","0","18.25","0"
"119특수구조단","119특수구조대","2014062913","산악기타","산기타","","외부요인","","구조낭세트를 구비하여 현장이동. 현장도착하여 요구조자 상태 확인한바 안면부 출혈과 치아앞니 2개 손상이 있음. 요구조자 들것을 이용하여 하산 후 상계6-2호에 인계후 귀소.","60.75","23.1","1.05","0","18.25","0"
"119특수구조단","119특수구조대","2014062915","실족추락","산기타","","","","현장이동중 항공대와 경찰산악구조대가 구조작업중이였으며 구조활료 수보후 안전귀소함","57","25.15","1.4","0","18.55","0"
"119특수구조단","119특수구조대","2014062915","산악기타","산기타","","","","현장이동중 항공대와 경찰산악구조대가 구조작업중이였으며 구조활료 수보후 안전귀소함","57","25.15","1.4","0","18.55","0"
"119특수구조단","119특수구조대","2014062916","산악기타","산기타","조난","외부요인","","용암문 지나 대동문 방향으로200미터지점 구 대피소 부근 요구조자 발견하여, 발목 염좌 의심되어 스프레이 파스 및 부목 고정후 항공구조대 헬기로 요구조자 안전 구조함","50.25","26.025","1.2","0","17.55","0"
"119특수구조단","119특수구조대","2014062916","산악기타","산기타","조난","외부요인","","용암문 지나 대동문 방향으로200미터지점 구 대피소 부근 요구조자 발견하여, 발목 염좌 의심되어 스프레이 파스 및 부목 고정후 항공구조대 헬기로 요구조자 안전 구조함","50.25","26.025","1.2","0","17.55","0"
