"CommandName","CenterName","Date","Cause","Location","Distress","External.factors","Personal.Illness","Overview","total.Humi","total.temp","total.wind","total.rain","total.dew","total.snow"
"영천소방서","119구조구급센터","2017091312","일반조난","국·도·군립공원(능선)","조난","","","상기장소 산악조난사고 지령 접보 하여 출동에 임함. 현장 도착한 바 신고자와 요구조자가 산행을 하는 중 요구조자는 앉아서 쉬고있고 신고자는 조금 더 올라갔다 내려온 사이 요구조자 사라진 상황으로 인명구조견 및 항공대 요청하여 현장 연막탄으로 위치표시 후 현장 수색 실시함. 현장 수색 중 요구조자에게 다른길로 내려가고 있다고 전화통화 됨. 요구조자 신녕구급대에 인계 및 신고자에게 주의당부 후 인원, 장비 이상 없이 귀서함. ","35","22.95","1.6","0","9.55","0"
"영천소방서","119구조구급센터","2017110510","기타산악","기타 산(능선)","","외부요인","","상기장소 산악사고 지령 접보 하여 출동에 임함. 현장 도착한 바 우측발목 골정추청되는 요구조자 1명 누워있는 상황으로 구조구급대에서 1차 응급처치 실시 후 산악용들것이용해 안전하게 하산함. 구조구백 병원 이송 조치 및 현장 안전조치 후 인원, 장비 이상 없이 귀서함. ","43.5","9.7","1.55","0","-1.4","0"
"영천소방서","119구조구급센터","2017111118","일반조난","기타 산(능선)","조난","외부요인","","산악조난사고 지령 접보 하여 출동에 임함. 현장에서 신고자와 통화하여 산악위치표지판 24번 인근에서 신고자와 조우함. 신고자 동행하여 요구조자 수색 실시한 바 인근 계곡에서 발견. 외상 특이사항 없었으나 탈진한 상태로 수도사쪽으로 안전하게 구조하여 하산함. 신녕구급대에 인계 및 가을철 산악사고 주의당부 후 인원, 장비 이상 없이 귀서함. ","37.5","4.7","0.7","0","-4.7","0"
"영천소방서","119구조구급센터","2017120822","개인질환","기타 산(계곡)","조난","","","상기장소 구급이송 지원요청 지령접보하여 출동에 임함.현장도착하여 UT-2000을 사용하여 요구조자 이송지원 후 인원,장비 이상없이 귀소함.","37.5","-3.1","2.5","0","-13.9","0"
"영천소방서","119구조구급센터","2018041311","일반조난","대형 사찰","조난","","","만불사 대불 정상에서 내려오는 길에 할머니가 사라졌다는 신고 접보 하여 출동에 임함. 현장 도착하여 남부구급대와 만불사 인근 수색실시하던 중 경인 순찰차로부터 도로변에서 요구조자 1명 발견하였다고 전달 받음. 보호자 인계 및 현장 안전조치 후 인원, 장비 이상 없이 귀서함.","44","14.7","3.2","0","2.9","0"
"영천소방서","119구조구급센터","2018050112","기타산악","기타 산(계곡)","","외부요인","","상기장소 실족 부상 출동하여 요구조자1명 구조완료, 안강구급 인계 후 귀소함","66.5","18","2.1","0","13.6","0"
"영천소방서","119구조구급센터","2018052317","일반조난","기타 산(계곡)","조난","","","상기장소 하산길에 길을 잃었다는 조난신고로 출동하여 요구조자2명 안전하게 발견 및 하산지점까지 안전 동행후 인원 및 장비 이상없이 귀서함.","40","19.9","2.35","0","12.15","0"
"영천소방서","119구조구급센터","2018060106","기타산악","기타 산(능선)","조난","외부요인","","상기장소 또래어린이집 뒷산 운동시설 앞에 남성 쓰러져있다는 신고로 출동. 사망추정으로 신고자 CPR 실시중으로, 구급대원 현장 인계 및 cpr 실시함. UT-2000 이용하여구급차 이송 보조 후 귀서함. ","88.5","14.85","0.95","0","12.95","0"
"영천소방서","119구조구급센터","2018070717","기타산악","기타 산(능선)","조난","외부요인","","팔공산 등산 중 팔골절 부상 추정 신고를 받고 상기장소 출동에 임함. 상기장소 도착하여 선착한 신녕구급대와 함께 등산로 초입쪽으로 이동하여 현장 수색 중 내려오고 있는 요구조자 1명 발견하여 현장응급처치 및 구조완료, 요구조자 일행들 차로 병원 이송 요구하여 구급차로 일행들 차량이 있는 곳까지 이송한 뒤 안전하게 귀서함.","64.5","19.55","4.2","0","13.8","0"
"영천소방서","119구조구급센터","2018071020","일반조난","기타 산(능선)","조난","","","상기장소 요구조자와 아들 다툰 뒤 요구조자 1명 산으로 도망간지 2시간이 지나도 돌아오지 않는다는 신고로 출동하여 뒷산 수색 실시와 동시에 집으로 귀가했다는 통보 후 귀서함.","84.5","23","0.55","0","22.65","0"
"영천소방서","119구조구급센터","2018071020","일반조난","기타 산(능선)","조난","","","상기장소 요구조자와 아들 다툰 뒤 요구조자 1명 산으로 도망간지 2시간이 지나도 돌아오지 않는다는 신고로 출동하여 뒷산 수색 실시와 동시에 집으로 귀가했다는 통보 후 귀서함.","84.5","23","0.55","0","22.65","0"
"영천소방서","119구조구급센터","2018072112","탈진·탈수","기타 산(능선)","","외부요인","","상기장소 산악사고 지령 접보 하여 출동에 임함. 현장 도착한 바 3명이 임고서원 뒷산에 산행을 왔다가 1명이 탈진,탈수 증상으로 거동을 못하는 상황이었음.  구급대에서 환자 1명 응급처치 후 안전하게 하산하여 인원, 장비 이상 없이 귀서함.","56","31.95","1.35","0","23.6","0"
"영천소방서","119구조구급센터","2018082215","탈진·탈수","기타 산(능선)","조난","","","등산을 갔는데 길을 잃어버렸다 목이 마르다라는 신고를 받고 상기장소 출동에 임함. 상기장소 도착하여 요구조자와 통화하면서 사이렌소리가 들리는 쪽으로 하산유도하여 요구조자 1명 구조완료, 북안구급대에서 요구조자 1명 집까지 귀가시켜주기로 하여 영천구조공작은 인원 및 장비 이상없이 귀서함.","57","29","2.35","0","22.15","0"
"영천소방서","119구조구급센터","2018082610","기타산악","기타 산(계곡)","조난","","","산에서 벌초하다가 벌에 쏘였다는 지령 접보 받아 출동에 임함. 현장 도착한 바 선착한 화남구급대에서 요구조자 응급처치 실시하였으며 자력으로 걸을수 없는 상태. 산악구조용들것이용하여 요구조자 안전하게 하산 및 화남구급대에 병원 이송 인계 후 인원, 장비 이상 없이 귀서함.","94","18.7","1.7","7","19.05","0"
"영천소방서","119구조구급센터","2018090208","기타산악","기타 산(능선)","조난","","","산악사고 신고를 받고 상기장소 출동에 임함. 상기장소 도착한바 선착한 영천구조구급대에서 요구조자 1명 CPR 실시중인 상태로 상황실에 헬기 요청함. 헬기와 유선연락하며 연막탄 이용하여 헬기 유도 실시함. 요구조자 UT2000에 안전 결착 및 안전조치한 뒤 소방헬기에 요구조자 1명 인계 완료 후 인원, 장비 이상없이 안전하게 귀서함.","72","18.7","1.55","0","16.7","0"
"영천소방서","119구조구급센터","2018090513","낙석·낙빙","기타 산(계곡)","","외부요인","","상기장소 산악사고 지령 접보 받아 출동에 임함. 현장 도착한 바 횡계저수지 인근 산비탈절벽에 요구조자 1명 쓰러져있는 상황으로 산악구조들것 외 구조장비 이용해 요구조자 지상으로 이동조치함. 환자 화남구급대에 인계 및 현장 안전조치 후 인원, 장비 이상 없이 귀서함.","38","25.75","3.05","0","13.3","0"
"영천소방서","119구조구급센터","2018091217","탈진·탈수","기타 산(능선)","","외부요인","","산악사고 신고를 받고 상기장소 출동에 임함. 상기장소 도착하여 등산로 따라 올라가니 경찰이 요구조자 2명 발견한 상태로 요구조자 1명은 탈진 증상 보여 요구조자가 세워둔 차량이 있는 곳까지 업어서 안전구조완료, 병원 이송 여부 물어본바 병원 가지 않는다하여 가족에게 인계 후 인원, 장비 이상없이 안전하게 귀서함.","67","21.45","1.8","0","16.2","0"
"영천소방서","119구조구급센터","2018092018","일반조난","기타 산(계곡)","조난","외부요인","","산행을 하다 길을 잃었다는 신고 접보 받아 출동에 임함. 요구조자 위치 핸드폰GPS 이용해 전달 받음. 대략적인 위치 확인하여 꼬깔산 250m고지에서 요구조자와 접촉함. 외상 및 특이사항 없어 안전하게 하산 실시 후 남부구급대에게 인계함. 인원, 장비 이상 없이 귀서. ","87.5","17.85","0.5","0.25","18.3","0"
"영천소방서","119구조구급센터","2018092517","일반조난","기타 산(계곡)","조난","","","산소에 올라간 남성2명이 길을 잃었다는 신고로 출동에 임함. 현장 출동 중 신고자로부터 자체귀가하였다여 출동취소. 현위치 인원, 장비 이상 없이 귀서.","48","18.15","2.55","0","9.7","0"
"영천소방서","119구조구급센터","2018092612","일반조난","기타 산(능선)","조난","","","상기장소 산악조난사고 지령 접보 받아 출동에 임함. 현장 도착한 바 백암산 정상에서 요구조자 2명 길을 잃은 상황으로 정상으로 올라가 동행하에 안전하게 하산함. 인원, 장비 이상 없이 귀서함.","53","18.2","3.15","0","11.2","0"
"영천소방서","119구조구급센터","2018100320","일반조난","기타 산(능선)","조난","외부요인","","상기장소 산악조난사고 지령 접보 받아 출동에 임함. 신고자 말에 따르면 오후 3시경 밤을 주으러 산에 올라간 뒤 길을 잃어 하산하지 못하고 있다고 함. 요구조자와 전화연결하여 위치확인 시도하였으나 정확한 위치 확인 불가한 상황임. 지휘본부, 남부221호, 북안991호 등 전출동대 인근 산 수색실시한 바 요구조자 발견함. 안전하게 하산하여 보호자에게 인계 후 귀서 중 화남면 신호리 교통사고 출동에 임함.","71.5","13","0.85","0","12.7","0"
"영천소방서","119구조구급센터","2018101614","개인질환","밭","","","","상기장소 산악사고 지령 접보 받아 출동에 임함. 요구조자와 사전 연락하여 위치 확인 후 금호구급대와 요구조자 위치로 이동 실시함. 요구조자 1명 및 동행인 2명과 만나 현장 응급처치 후 구조용들것 이용해 안전하게 하산함. 금호구급대 병원 이송 인계 후 인원, 장비 이상 없이 귀서함.","63","15.4","1.8","0","11","0"
"영천소방서","119구조구급센터","2018102015","일반조난","국·도·군립공원(능선)","","","","산악구조 신고를 받고 상기장소 출동에 임함. 상기장소 도착하여 신녕대와 함께 수도사에서 신녕재 방향으로 올라가던 중 내려오는 요구조자 1명 발견, 요구조자 별다른 이상 없었으며 같이 하산한 뒤 경찰 인계 후 인원 및 장비 이상없이 안전하게 귀서함.","30","17.5","1.3","0","1.75","0"
"영천소방서","119구조구급센터","2018102116","일반조난","기타 산(능선)","조난","","","상기장소 은해사 내 등산중 조난신고로 출동하여 수색 및 요구조자 2명 발견 및 안전하게 하산 조치후 귀서함.","37.5","17.3","1.45","0","4.2","0"
"영천소방서","남부119안전센터","2018011616","일반조난","기타 산(능선)","","","","상기 장소로 출동중 귀소 명령 무전 받고 귀소함.","64.5","7.65","1.4","0","3.35","0"
"영천소방서","119구조대","2013050917","산악기타","산기타","","외부요인","","상기장소 산악사고 지령접보 후 현장출동에 임함. 현장도착한 바 요구조자 1명 우측 다리 골절되어있는 상황. 구조구백 응급처치 후 분리형 들것이용하여 하산함. 구조구백에 인계 후 인원, 장비 이상없이 귀서함.","43.5","21.6","2.55","0","11.4","0"
"영천소방서","119구조대","2013051715","일반조난","산기타","","외부요인","","상기장소 산악사고 지령접보 후 현장출동에 임함. 현장도착하여 요구조자 1명 발견함. 요구조자 다리를 삔 상황이라 부축하여 하산완료함. 영천 구조구백에 인계 후 인원, 장비 이상없이 귀서함.","53.5","16.45","2.35","0","8.45","0"
"영천소방서","119구조대","2013052414","산악기타","산기타","","외부요인","","또래어린이집 인근 야산에서 하산 중 요구조자 넘어지며 머리부분을 잘려진 나무에 부딪히며 이마부분에 열상으로 출혈 보임. 현장도착 즉시 응급처치하고 UT2000 이용하여 안전하게 하산함. 화남구백에게 환지 인계 후 인원,장비 이상없이 귀소함.","30","27.85","2.45","0","12.1","0"
"영천소방서","북안119지역대(구)","2014082414","일반조난","능선","","외부요인","","현장출동중 본부상황실로부터 귀소접보","57","26.6","0.9","0","19.8","0"
"영천소방서","북안119지역대(구)","2014091419","일반조난","능선","조난","","","요구조자 2명 산에서 조난된 상황/n구조 완료후 귀소/n","69","18.05","1.25","0","15.7","0"
"영천소방서","북안119지역대(구)","2015092716","산악기타","계곡","","외부요인","","현장도착한 바 예초기 작업 중 좌측 발등 손상으로 인해 거동 불가로 인해 응급조치 후 들것이용 사고 장소에서 약 200~300m 이동 조치함","61.5","23.25","1.55","0","15.85","0"
"영천소방서","화남119지역대","2013052414","실족추락","산기타","","외부요인","","상기환자 등산하다가 어디에 넘어지면서 부상당함/n현장도착당시 영천구조공작 구조함/n두부출혈 확인되며 왼쪽 손목 아프다고 호소하심/n다리 감각 둔하다고 함. 지혈, 드레싱 후 빠른 이송함.","30","27.85","2.45","0","12.1","0"
"영천소방서","화남119지역대","2013092018","일반조난","산기타","조난","","","상기장소 출동중 신고자와 통화한바 신고3시간전 요구조자과 보현산천문대 주차장에서 자전거타려던중 아들이 사라졌다하며 현장도착 직전 요구조자 위치 확인되어 요구조자, 신고자에게 인계 후 안전귀소함","50.5","23.75","1.05","0","16.4","0"
"영천소방서","화남119지역대","2013103017","일반조난","산기타","","","","상기장소 출동한바 요구조자 특이사항 없어 구조대장으로부터 귀소명령 접보 후 안전 귀소함","47.5","14.1","1.1","0","5.35","0"
"영천소방서","화남119지역대","2014041620","일반조난","산기타","","","","상기장소 출동한바 요구조자 자력으로 하산하여 인원장비 이상없이 귀소함.","78","15.4","0.7","0","11.2","0"
"영천소방서","화남119지역대","2014051415","일반조난","능선","조난","","","신고자와 통화하여 요구조자 일행과 접촉하여 요구조자 발견 후 경찰에 인계함./n외관상 특이사항 없음.","44.5","21.25","2.15","0","10.05","0"
"영천소방서","화남119지역대","2014090509","일반조난","계곡","조난","","","상기장소 출동하여 수색한바 요구조자 미발견,상활실에서  요구조자 위치 확인한바 포항관할로 포북구조대 및 포북구급대 현장 출동으로 인원장비 이상업싱 귀소함.","67.5","22.7","3.05","0","17.35","0"
"영천소방서","화남119지역대","2014092713","산악기타","산기타","","","","상황실로부터 귀소하라는 무전받고 귀소함.","50","23.55","1.65","0","14.05","0"
"영천소방서","화남119지역대","2014102611","개인(급.만성)질환","능선","","","","발생장소로 출동하여 요구조자 구조 후 하산하여 영천영대병원 이송함.","54","20.1","1.65","0","10.5","0"
"영천소방서","화남119지역대","2015031108","실족추락","산기타","조난","","","전일 요구조자 실종신고로 수색중 중단하고 /n금일 오전부터 요구조자 수색 재개하여 실시함./n경찰과 수색하여 요구조자 발견함. /n발견당시 사후강직, 시반확인함.","49.5","-3.15","2.3","0","-9.4","0"
"영천소방서","화남119지역대","2015091909","일반조난","산기타","조난","","","산악 조난 신고 받고 현장도착하여 산 근처 수색하여 요구자 1명 구조 후 인원,장비 이상없이 귀소함. ","81","17.95","1.05","0","16.55","0"
"영천소방서","화남119지역대","2016050616","일반조난","산기타","조난","","","요구조자 산에서 길을 잃어 경찰,군인,소방 협력으로 구조실시함. 하루지나 오전 9시쯤 산에서 내려오면서 요구조자 마주쳐 구조상황 종료. 요구조자 화남구백으로 병원 이송 실시함. ","61.5","20.85","2.4","0","15.45","0"
"영천소방서","화남119지역대","2016100110","개인(급.만성)질환","산기타","","외부요인","","현장도착한바 환자 실신상태였다고 하며 의식 있는 상태, 요구조자1명 화남구백으로 영천영대병원 이송후 인원,장비이상없이 귀소함.","83","18.2","0.75","0","17.2","0"
"영천소방서","화남119지역대","2017031908","기타산악","기타 산(능선)","","외부요인","","산악구조로 요구조자 전날 오전에 산에 올라가 금일 아침에 발견됨. 지상에서 6m높이에서 누워 있으며 의식있으며 거동불가, 요구조자 머리 및 척추고정 후 화남구백으로 병원 이송 ","47.5","7.7","1.05","0","-5.95","0"
"영천소방서","화남119지역대","2017091713","기타산악","단독주택","조난","외부요인","","벌초하다 예초기에 무릎 부위 부상, /n상기장소 도착하여 응급조치 후 화남구백으로 병원 이송함.","78.5","20","3.6","0","18.1","0"
"영천소방서","화남119지역대","2018082610","기타산악","기타 산(능선)","","외부요인","","벌쏘임환자","94","18.7","1.7","7","19.05","0"
"영천소방서","화남119지역대","2018090513","개인질환","기타 산(능선)","","","","상기장소 출동하여 구조대와 함께 현장활동 후 화남구백에서 이송함.","38","25.75","3.05","0","13.3","0"
"영천소방서","북안119지역대","2017072312","일반조난","기타 산(능선)","조난","","","등산 중 길 잃어 신고/n구조대와 동행하여 요구조자 3명 발견하여 등산로 통해 하산함.","71","28.35","1.45","0","24.3","0"
"영천소방서","북안119지역대","2018030709","개인질환","기타 산(능선)","","외부요인","","현장출동하여 등산 중 어지러움환자 구조 후 영천영대병원이로 이송함.","66","3.35","2.6","0","0.55","0"
"영천소방서","북안119지역대","2018100320","일반조난","기타 산(능선)","조난","","","요구조자는 산에서 길을 잃어 신고함. 구조대와 같이 산을수색하던 중 영천지본에서 요구조자 만나 보호자에게 인계했다 함. 인원, 장비 이상없이 귀소함.","71.5","13","0.85","0","12.7","0"
"상주소방서","서성119안전센터","2014041115","산악기타","능선","","외부요인","","천봉산 하산중 다리를 접질러서 걷기가 힘들어 환자 들것에 실어 구급차에 인계함","37","14.55","2.85","0","2.15","0"
"상주소방서","서성119안전센터","2017010108","기타산악","기타 산(능선)","","외부요인","","현장도착한 바 요구조자가 북천전적비 주차장에서 천봉산 등산로 정상방향 100m 지점에서 미끄러지면서 누워있으으며, 상주소방서 119구조구급대와 함께 들것 및 안전밸트 착용후 요구조자 이송함./n구조 종료후 인원 및 장비 이상없이 귀소함.","80.5","0.3","1.9","0","-1.85","0"
"상주소방서","서성119안전센터","2017093020","기타산악","기타 산(능선)","조난","","","산에 벌초하러가서 미귀가자 수색 지원 출동에 임함.","62.5","15.15","0.9","0","11.1","0"
"상주소방서","서성119안전센터","2017100107","기타산악","기타 산(능선)","조난","","","산에 벌초하러가서 미귀가자 수색 지원 출동에 임함.","80","13.45","1.45","0","9.45","0"
"상주소방서","서성119안전센터","2018092818","기타산악","기타 산(능선)","","","","현장출동중 구조팀장 귀소지시 무선접보 후 인원 및 장비이상없이 귀소함.","63","16.1","0.75","0","12.4","0"
"상주소방서","함창119안전센터","2013060414","산악기타","산기타","조난","외부요인","","산악추락사고. 문경시민운동장에서 헬기이송으로 함창구급대에게 인계함./n","33","25.4","2.1","0","11.15","0"
"상주소방서","함창119안전센터","2013090810","산악기타","능선","조난","","","벌초 작업 중 윤계복할아버지 땅벌에 수십방 쏘였으며 보호자 산 아래 입구로 내려와 길 안내 받으며 현장 도착, 의료지도 받으며 응급처치 중 상주구조대 도착하여 산악구조용 들것으로 보호자들과  구급차로 이동 문경제일 병원으로 이송함.","78.5","21.75","1.25","0","18.8","0"
"상주소방서","함창119안전센터","2013101315","산악기타","정상","","외부요인","","조령산에서 산악구조된 환자로 항공기 2호기로부터 문경 영강 체육공원에서 인계받은 사항./n인계받을시 좌측발 부목 된 상태였고 P.M.S /n사고 당시 의식소실진료위해 이송함","46","20.45","2.6","0","10.15","0"
"상주소방서","함창119안전센터","2013110218","일반조난","산기타","조난","","","함창읍 나한2리 뒷산에서 요구조자4명이 하산도중 길을 잃고 헤매다 119에 신고한 사항으로 함창펌프구조 및 함창구급대원이 요구조자와 휴대폰 연락하면서 위치  파악후 요구조자4명 구조하여 안전하게 하산 조치하였음./n","62","15.7","1","0","11.2","0"
"상주소방서","함창119안전센터","2014082716","일반조난","산기타","","","","신고 접수 후 출동./n현장도착 후 현지인의 도움받아 요구조자 발견, 구조공작과 협력하여 요구조자 구조 후 귀소함.","73","20.6","2.45","0","17.5","0"
"상주소방서","함창119안전센터","2015053112","실족추락","능선","조난","외부요인","","상기환자 속리산 신선대 부근에서 미끄러져 넘어지면서 우측 발목 골절 당하심./n보은구백,속리구백 협조하여 상주 시민운동장에서 헬기로 인계받아 이송함","52.5","21.55","3.3","0","12.6","0"
"상주소방서","함창119안전센터","2015060614","실족추락","능선","조난","외부요인","","상기환자 조령산 10지점 부근에서 굴르심. 치아 손상 되면서 턱 열상 발생. 우측 무릎 통증./n경북 소방헬기로 부터 문경 영강체육공원에서 인계받아 이송 실시함.","51","20.7","2.45","0","10.8","0"
"상주소방서","함창119안전센터","2016120311","산악기타","산기타","","외부요인","","이안면 양범리 농기계임대북부지소 뒤 야산 중턱에서 나무를 하던 중 나무가 쓰러지면서 환자 머리를 때렸다고 함. 현장 도착한 바 환자 호흡, 맥박 없으며, 심폐소생술 실시 후 산 중턱에서 구조 후 구급차에 인계함. ","35.5","11","0.95","0","-6","0"
"상주소방서","함창119안전센터","2017083110","실족추락","국·도·군립공원(능선)","","외부요인","","자체접보된 사항으로, 오봉산 등산로 입구에서 1Km정도 등산을 하던중 미끄러지면서 발목 부상을 당했다고 센터로 연락이 옴. 오봉산을 오르면서 산세가 가파르고 센터인원만으로는 부족할 것 같아 상주소방서 119구조대를 요청함. 환자와 접촉한바, 발목골절이 의심되며 부종이 보였음. 산악구조용 들것을 이용하여 환자를 들고 내려가던 중 구조대 도착, 산악용 들것 재고정하여 오봉산 등산로 입구까지 내려감. 구급차에 환자를 인계하고 귀소함.","52.5","21.7","2.6","0","13.9","0"
"상주소방서","함창119안전센터","2017102621","일반조난","기타 산(능선)","조난","","","오후3시경 야산에 나무를 주으러 간 후 이제까지 오지않아서 실종신고된 건으로 수색중 발견하여 안전하게 하산함.","75","11.55","0.9","0","10.15","0"
"상주소방서","청리119안전센터","2013091911","산악기타","정상","","외부요인","","성묘중 일가족 강기찬 쓰러지면서 강우석 cpr실시에 따른  탈진, 강기찬 구조구백이용 이송, 강우석 청리구백이용 이송조치함. ","66.5","21.95","2.7","0","17.55","0"
"상주소방서","청리119안전센터","2014051814","암벽등반","정상","조난","외부요인","","산악사고. 시민운동장에서 헬기에서 환자 인계받음. 환자1명 상주성모병원 이송함.","59.5","21.2","2.7","0","13.05","0"
"상주소방서","청리119안전센터","2015091220","일반조난","능선","","외부요인","","부친 산소 찾아 올라갔다가 방향감각 잃고 하산하지 못한 건으로 산 중턱에서 요구조자 발견후 안전하게 하산하여 보호자 인계후 장비/인원 이상없이 귀대함","78.5","16.05","0.75","0","15","0"
"상주소방서","청리119안전센터","2016011614","산악기타","능선","","외부요인","","나무하다 떨어지는 나무에 부짗혀서 머리및 허리통증호소. 환자 구조대와 산악용 들것 이용하여 구급차로 이동 후 병원 이송함. ","34.5","5.3","2.3","0","-6.6","0"
"상주소방서","청리119안전센터","2016051713","산악기타","산기타","조난","외부요인","","갑장산 인근 낙상으로 인한 골절 추정 환자 신고 접보./n현장 비착하여 상주구조공작과 요구조자 탐색 실시/n요구조자 왼쪽 정강이뼈 골절 의심되는 상황/n경북헬기 이용하여 환자 인계인수./n요구조자 가족 1명은 도보로 하산함.","29.5","21.95","2.75","0","5.35","0"
"상주소방서","청리119안전센터","2016101522","일반조난","능선","조난","","","구조공작,청리의용소방대와 같이 요구조자와 통화하면서 하초리에서 초오리까지 진입로 확인 후, 요구조자 발견하여 물복용 및 휴식후 하산하여 구조완료함.","85.5","13.75","0.75","0","13.9","0"
"상주소방서","청리119안전센터","2017033014","기타산악","기타 산(능선)","조난","외부요인","","등산 중 다리 근경련 발생하여 거동곤란./n수색하여 환자발견하여 응급처치 후 들 것 및 곤돌라 이용하여 하산함. 환자상태 회복되어 미이송.","36","15.4","3.85","0","1.35","0"
"상주소방서","청리119안전센터","2017040215","일반조난","기타 산(정상)","","","","요구조자 1명 정상부근에서 구조후 동행하산함/n건강상 문제없어 귀가조치후 귀소함.","42.5","10.3","2.5","0","-1.2","0"
"상주소방서","청리119안전센터","2017062216","일반조난","기타 산(능선)","조난","","","15:00경 봉산2리 회룡재 인근 야산에서 신고자가 실종자를 잃어버리면서 119에 신고한 상황이며, 현장도착하여 청리구급대원 및 보호자, 의소대원과 함께 실종자 수색활동중 공성면 파출소 경인에 의해 공성면 옥산리에서 이동 중인 실종자 발견하여 파출소 보호 조치함.","52","25.75","1.7","0","15.45","0"
"상주소방서","청리119안전센터","2017092409","개인질환","기타 산(능선)","조난","외부요인","","산악구조로써, 청리구백 선착한바 환자 흉통 호소함./n김천구조공작, 김천대광구백 비착하여 추가 응급처치 실시함. 경북소방헬기 도착하여 환자 인계 후 귀대함.","71","20.35","0.7","0","15.15","0"
"상주소방서","청리119안전센터","2018070409","개인질환","기타 산(능선)","","외부요인","개인질환","구급출동/n장소 : 경상북도 상주시 공성면 거창리 848/n차량 : 청리991호/n인원 : 3명/n내용 : 심정지 환자 1명 상주적십자병원으로 이송./n*동향보고 참조","71.5","23.9","1.15","0","21.45","0"
"상주소방서","청리119안전센터","2018092214","기타산악","기타 산(능선)","","외부요인","","산 중턱에서 약5m가량 미끄러짐 낙상 환자 1명 인명구조 후 구미순천향병원 이송함.","47.5","24","2.45","0","14.55","0"
"상주소방서","청리119안전센터","2018100715","기타산악","기타 산(능선)","조난","외부요인","","도토리 주우러 갔다가 실족하여 청리221호 출동하였으나 길이 협소하여 산불진화차로 재 지령.수색중 낙동구백 요구조자 발견하여 귀소함.","43","23.3","2.2","0","12.25","0"
"상주소방서","119구조구급센터","2013060914","산악기타","능선","","외부요인","","일행 4명이 구병산 산행 중 요구조자가 발목을 다쳐 거동이 불가해 신고한 사항으로 현장도착하여 발목 부목고정 및 응급처치 후 산악용 들것 이용하여 안전하게 하산함.  ","64.5","21.15","3.4","0","15.9","0"
"상주소방서","119구조구급센터","2013060917","산악기타","산기타","조난","외부요인",""," 우측무릎부상환자로 경북헬기로 상주시민운동장 보조경기장에서 환자인계받아 상주성모병원 이송함","66.5","20.4","3.3","0","16.1","0"
"상주소방서","119구조구급센터","2013062207","산악기타","산기타","","외부요인","","요구조자 등산 중 실신 산악구조 현장 도착한 바 의식있는 상황이였음. 화북구백, 의소대 대원과 요구조자 부축하여 하산함. 하산하여 요구조자 화북구백에게 인계 후 인원/장비 이상없이 귀대함.","91","18.95","1.85","0","19.15","0"
"상주소방서","119구조구급센터","2013071513","산악기타","능선","조난","외부요인","","등산객이 바위틈 사이에 누워있는 사람 발을 봤는데 무서워서 근처에는 가보지 못했다고 신고함./n현장에서 상황실에 헬기지원 요청하여 성주봉  9번지점 근처에 레펠 하강하여 남산정상에서 대전리 방향으로 수색하여 바위틈에 사체 발견하였으나 날이 어둡고 인력부족으로 경찰과 협의 한 바 다음날 인력동원하여 구조활동 하기로 함.","81","24.55","2.05","0","21.85","0"
"상주소방서","119구조구급센터","2013073010","산악기타","능선","","외부요인","","일행 4명이 갑장산 등산 후 하산 중 요구조자가 미끄러져 발목을 다쳐 신고한 사항으로 낙동구백과 함께 현장으로 이동함. 현장도착하여 부목 고정 및 응급처치 후 산악용 들것 이용하여 안전하게 구조함. /n","68.5","25.85","1.85","0","21.1","0"
"상주소방서","119구조구급센터","2013090810","산악기타","산기타","","","","산에서 벌쏘임 접보 받고 출동한 바 오봉산 등산로 따라 1km 지점에 요구조자 누워있었고, 함창구백이 응급조치 하고 있는 상태로 피복내 벌 제거 및 안전확보 후산악용 들것 이용하여 요구조자 구조하여 함창구백차량 이용 문경제일 병원 이송함.","78.5","21.75","1.25","0","18.8","0"
"상주소방서","119구조구급센터","2013091901","산악기타","능선","조난","","","김경태 외 1명이 부원동에서 남적동 가는 산을 가는 중 길을 잃어 신고한 사항으로 부원동에서 산행하여 요구조자 만나 안전하게 하산함. 요구조자 2명 주취자로 구조구백 자택으로 귀가조치함.","84","17.95","2.35","0","16.6","0"
"상주소방서","119구조구급센터","2013091911","산악기타","산기타","","외부요인","","성묘하는 길에 쓰러졌다는 신고 받고 출동하여 마을 입구에서 장비일체 구급차에 싣고 마을까지 진입 후 신고자 포터차량 이용 산길 이동하여 쓰러진 요구조자 발견하여 산악용 들것 이용하여 이동 후 일행2명함께 구조구백 이용하여 적십자병원 이송, 쓰러진 일행외 2명 안전조치 후 청리구백이용하여 병원 이송함. /n*구조구백- 강기찬,강명수,강봉석/n 청리구백- 강우석,김미숙,강태훈","66.5","21.95","2.7","0","17.55","0"
"상주소방서","119구조구급센터","2013092619","일반조난","능선","조난","","","남명숙외 1명이 옥양폭포~백악산 정상~입석초등학교 코스로 등반하여 하산 중 날이 어두워져 길을 잃어 신고한 사항으로 화북대,의용소방대,속리산관리사무소 직원과 함께 입석초등학교쪽으로 약 2km등반하여 요구조자 만나 안전하게 하산함.","61.5","14.8","1.65","0","11","0"
